date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:50:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:50:03%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/shop-grid-5cols.html)
05:50:05	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.1aa.delayed	(from https://portotheme.com/html/wolmart/shop-grid-6cols.html)
05:50:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:50:04%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/shop-grid-6cols.html)
05:50:06	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.1ac.delayed	(from https://portotheme.com/html/wolmart/shop-grid-7cols.html)
05:50:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:50:05%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/shop-grid-7cols.html)
05:50:07	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.1ae.delayed	(from https://portotheme.com/html/wolmart/shop-grid-8cols.html)
05:50:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:50:06%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/shop-grid-8cols.html)
05:50:08	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.1b0.delayed	(from https://portotheme.com/html/wolmart/shop-list.html)
05:50:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:50:07%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/shop-list.html)
05:50:08	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.1b2.delayed	(from https://portotheme.com/html/wolmart/shop-list-sidebar.html)
05:50:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:50:08%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/shop-list-sidebar.html)
05:50:10	46190/46190	---M--	200	added ('OK')	image/jpeg	etag:%2297b4c2-b46e-5cd6cebee937e%22	https://portotheme.com/html/wolmart/assets/images/products/variable/1-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/variable/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-variable.html)
05:50:11	65037/65037	---M--	200	added ('OK')	image/jpeg	etag:%2297b4c3-fe0d-5cd6cebee937e%22	https://portotheme.com/html/wolmart/assets/images/products/variable/3-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/variable/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-variable.html)
05:50:11	46722/46722	---M--	200	added ('OK')	image/jpeg	etag:%2297b4c4-b682-5cd6cebee937e%22	https://portotheme.com/html/wolmart/assets/images/products/variable/2-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/variable/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-variable.html)
05:50:12	1909/1909	---M--	200	added ('OK')	image/jpeg	etag:%2297b4f6-775-5cd6cebeec646%22	https://portotheme.com/html/wolmart/assets/images/products/brand/brand-2.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/brand/brand-2.jpg	(from https://portotheme.com/html/wolmart/product-variable.html)
05:50:12	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.1b9.delayed	(from https://portotheme.com/html/wolmart/product-variable.html)
05:50:12	82638/82638	---M--	200	added ('OK')	image/jpeg	etag:%2297b4c1-142ce-5cd6cebee8f96%22	https://portotheme.com/html/wolmart/assets/images/products/variable/4-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/variable/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-variable.html)
05:50:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:50:12%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-variable.html)
05:50:13	6187/6187	---M--	200	added ('OK')	application/javascript	etag:%2297b427-182b-5cd6cebedf357%22	https://portotheme.com/html/wolmart/assets/vendor/sticky/sticky.min.js	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/sticky/sticky.min.js	(from https://portotheme.com/html/wolmart/product-variable.html)
05:50:14	19438/19438	---M--	200	added ('OK')	image/jpeg	etag:%2297b4ba-4bee-5cd6cebee87c6%22	https://portotheme.com/html/wolmart/assets/images/products/featured/2-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/featured/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-featured.html)
05:50:14	19752/19752	---M--	200	added ('OK')	image/jpeg	etag:%2297b4b7-4d28-5cd6cebee87c6%22	https://portotheme.com/html/wolmart/assets/images/products/featured/1-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/featured/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-featured.html)
05:50:14	21179/21179	---M--	200	added ('OK')	image/jpeg	etag:%2297b4b8-52bb-5cd6cebee87c6%22	https://portotheme.com/html/wolmart/assets/images/products/featured/3-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/featured/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-featured.html)
05:50:14	18632/18632	---M--	200	added ('OK')	image/jpeg	etag:%2297b4b6-48c8-5cd6cebee83de%22	https://portotheme.com/html/wolmart/assets/images/products/featured/4-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/featured/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-featured.html)
05:50:15	18738/18738	---M--	200	added ('OK')	image/jpeg	etag:%2297b4b5-4932-5cd6cebee83de%22	https://portotheme.com/html/wolmart/assets/images/products/featured/5-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/featured/5-800x900.jpg	(from https://portotheme.com/html/wolmart/product-featured.html)
05:50:15	19087/19087	---M--	200	added ('OK')	image/jpeg	etag:%2297b4b9-4a8f-5cd6cebee87c6%22	https://portotheme.com/html/wolmart/assets/images/products/featured/6-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/featured/6-800x900.jpg	(from https://portotheme.com/html/wolmart/product-featured.html)
05:50:15	2128/2128	---M--	200	added ('OK')	image/jpeg	etag:%2297b4f7-850-5cd6cebeec646%22	https://portotheme.com/html/wolmart/assets/images/products/brand/brand-4.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/brand/brand-4.jpg	(from https://portotheme.com/html/wolmart/product-featured.html)
05:50:15	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.1c3.delayed	(from https://portotheme.com/html/wolmart/product-featured.html)
05:50:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:50:15%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-featured.html)
05:50:17	14894/14894	---M--	200	added ('OK')	image/jpeg	etag:%2297b4cd-3a2e-5cd6cebee9b4e%22	https://portotheme.com/html/wolmart/assets/images/products/accordion/1-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/accordion/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-accordion.html)
05:50:17	18038/18038	---M--	200	added ('OK')	image/jpeg	etag:%2297b4cf-4676-5cd6cebee9f36%22	https://portotheme.com/html/wolmart/assets/images/products/accordion/2-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/accordion/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-accordion.html)
05:50:17	22269/22269	---M--	200	added ('OK')	image/jpeg	etag:%2297b4ce-56fd-5cd6cebee9f36%22	https://portotheme.com/html/wolmart/assets/images/products/accordion/3-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/accordion/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-accordion.html)
05:50:17	18018/18018	---M--	200	added ('OK')	image/jpeg	etag:%2297b4cc-4662-5cd6cebee9b4e%22	https://portotheme.com/html/wolmart/assets/images/products/accordion/4-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/accordion/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-accordion.html)
05:50:17	2195/2195	---M--	200	added ('OK')	image/jpeg	etag:%2297b4f9-893-5cd6cebeeca2e%22	https://portotheme.com/html/wolmart/assets/images/products/brand/brand-5.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/brand/brand-5.jpg	(from https://portotheme.com/html/wolmart/product-accordion.html)
05:50:17	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.1ca.delayed	(from https://portotheme.com/html/wolmart/product-accordion.html)
05:50:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:50:17%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-accordion.html)
05:50:19	24589/24589	---M--	200	added ('OK')	image/jpeg	etag:%2297b50e-600d-5cd6cebeed5e6%22	https://portotheme.com/html/wolmart/assets/images/products/section/1-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/section/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-section.html)
05:50:19	27952/27952	---M--	200	added ('OK')	image/jpeg	etag:%2297b510-6d30-5cd6cebeed5e6%22	https://portotheme.com/html/wolmart/assets/images/products/section/2-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/section/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-section.html)
05:50:19	28459/28459	---M--	200	added ('OK')	image/jpeg	etag:%2297b50f-6f2b-5cd6cebeed5e6%22	https://portotheme.com/html/wolmart/assets/images/products/section/3-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/section/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-section.html)
05:50:19	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.1d0.delayed	(from https://portotheme.com/html/wolmart/product-section.html)
05:50:19	38424/38424	---M--	200	added ('OK')	image/jpeg	etag:%2297b50d-9618-5cd6cebeed5e6%22	https://portotheme.com/html/wolmart/assets/images/products/section/4-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/section/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-section.html)
05:50:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:50:19%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-section.html)
05:50:21	32393/32393	---M--	200	added ('OK')	image/jpeg	etag:%2297b51a-7e89-5cd6cebeee19e%22	https://portotheme.com/html/wolmart/assets/images/products/swatch/1-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/swatch/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:21	29959/29959	---M--	200	added ('OK')	image/jpeg	etag:%2297b522-7507-5cd6cebeee96e%22	https://portotheme.com/html/wolmart/assets/images/products/swatch/2-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/swatch/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:21	32432/32432	---M--	200	added ('OK')	image/jpeg	etag:%2297b51d-7eb0-5cd6cebeee19e%22	https://portotheme.com/html/wolmart/assets/images/products/swatch/3-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/swatch/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:21	25058/25058	---M--	200	added ('OK')	image/jpeg	etag:%2297b516-61e2-5cd6cebeeddb6%22	https://portotheme.com/html/wolmart/assets/images/products/swatch/4-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/swatch/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:22	27686/27686	---M--	200	added ('OK')	image/jpeg	etag:%2297b513-6c26-5cd6cebeed9ce%22	https://portotheme.com/html/wolmart/assets/images/products/swatch/5-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/swatch/5-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:22	30300/30300	---M--	200	added ('OK')	image/jpeg	etag:%2297b520-765c-5cd6cebeee586%22	https://portotheme.com/html/wolmart/assets/images/products/swatch/6-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/swatch/6-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:22	29814/29814	---M--	200	added ('OK')	image/jpeg	etag:%2297b517-7476-5cd6cebeeddb6%22	https://portotheme.com/html/wolmart/assets/images/products/swatch/7-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/swatch/7-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:22	34829/34829	---M--	200	added ('OK')	image/jpeg	etag:%2297b515-880d-5cd6cebeed9ce%22	https://portotheme.com/html/wolmart/assets/images/products/swatch/8-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/swatch/8-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:22	19603/19603	---M--	200	added ('OK')	image/jpeg	etag:%2297b518-4c93-5cd6cebeeddb6%22	https://portotheme.com/html/wolmart/assets/images/products/swatch/9-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/swatch/9-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:23	31077/31077	---M--	200	added ('OK')	image/jpeg	etag:%2297b51e-7965-5cd6cebeee586%22	https://portotheme.com/html/wolmart/assets/images/products/swatch/10-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/swatch/10-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:23	34829/34829	---M--	200	added ('OK')	image/jpeg	etag:%2297b523-880d-5cd6cebeee96e%22	https://portotheme.com/html/wolmart/assets/images/products/swatch/12-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/swatch/12-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:23	35710/35710	---M--	200	added ('OK')	image/jpeg	etag:%2297b521-8b7e-5cd6cebeee586%22	https://portotheme.com/html/wolmart/assets/images/products/swatch/11-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/swatch/11-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:23	22554/22554	---M--	200	added ('OK')	image/jpeg	etag:%2297b51c-581a-5cd6cebeee19e%22	https://portotheme.com/html/wolmart/assets/images/products/swatch/13-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/swatch/13-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:23	24809/24809	---M--	200	added ('OK')	image/jpeg	etag:%2297b51b-60e9-5cd6cebeee19e%22	https://portotheme.com/html/wolmart/assets/images/products/swatch/14-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/swatch/14-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:24	1472/1472	---M--	200	added ('OK')	image/jpeg	etag:%2297b4f8-5c0-5cd6cebeec646%22	https://portotheme.com/html/wolmart/assets/images/products/brand/brand-6.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/brand/brand-6.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:24	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.1e1.delayed	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:50:23%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-swatch.html)
05:50:25	27307/27307	---M--	200	added ('OK')	image/jpeg	etag:%2297b52b-6aab-5cd6cebeef13e%22	https://portotheme.com/html/wolmart/assets/images/products/extended/1-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/extended/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
05:50:26	102013/102013	---M--	200	added ('OK')	image/jpeg	etag:%2297b52c-18e7d-5cd6cebeef13e%22	https://portotheme.com/html/wolmart/assets/images/products/extended/3-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/extended/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
05:50:26	41699/41699	---M--	200	added ('OK')	image/jpeg	etag:%2297b52e-a2e3-5cd6cebeef13e%22	https://portotheme.com/html/wolmart/assets/images/products/extended/2-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/extended/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
05:50:26	4046/4046	---M--	200	added ('OK')	image/jpeg	etag:%2297b4ea-fce-5cd6cebeeba8e%22	https://portotheme.com/html/wolmart/assets/images/products/banner-1.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/banner-1.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
05:50:26	43594/43594	---M--	200	added ('OK')	image/jpeg	etag:%2297b52a-aa4a-5cd6cebeeed56%22	https://portotheme.com/html/wolmart/assets/images/products/extended/4-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/extended/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
05:50:27	5781/5781	---M--	200	added ('OK')	image/jpeg	etag:%2297b529-1695-5cd6cebeeed56%22	https://portotheme.com/html/wolmart/assets/images/products/extended/1.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/extended/1.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
05:50:27	7078/7078	---M--	200	added ('OK')	image/jpeg	etag:%2297b52d-1ba6-5cd6cebeef13e%22	https://portotheme.com/html/wolmart/assets/images/products/extended/2.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/extended/2.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
05:50:27	92516/92516	---M--	200	added ('OK')	image/jpeg	etag:%2297b525-16964-5cd6cebeee96e%22	https://portotheme.com/html/wolmart/assets/images/products/banner-2.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/banner-2.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
05:50:27	6968/6968	---M--	200	added ('OK')	image/jpeg	etag:%2297b528-1b38-5cd6cebeeed56%22	https://portotheme.com/html/wolmart/assets/images/products/extended/3.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/extended/3.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
05:50:27	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.1ec.delayed	(from https://portotheme.com/html/wolmart/product-extended.html)
05:50:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:50:27%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-extended.html)
05:50:28	35188/35188	---M--	200	added ('OK')	image/jpeg	etag:%2297b4c8-8974-5cd6cebee9766%22	https://portotheme.com/html/wolmart/assets/images/products/without/1-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/without/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-without-sidebar.html)
05:50:29	15604/15604	---M--	200	added ('OK')	image/jpeg	etag:%2297b4c9-3cf4-5cd6cebee9766%22	https://portotheme.com/html/wolmart/assets/images/products/without/3-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/without/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-without-sidebar.html)
05:50:29	29162/29162	---M--	200	added ('OK')	image/jpeg	etag:%2297b4ca-71ea-5cd6cebee9b4e%22	https://portotheme.com/html/wolmart/assets/images/products/without/2-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/without/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-without-sidebar.html)
05:50:29	26251/26251	---M--	200	added ('OK')	image/jpeg	etag:%2297b4c7-668b-5cd6cebee9766%22	https://portotheme.com/html/wolmart/assets/images/products/without/4-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/without/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-without-sidebar.html)
05:50:29	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.1f3.delayed	(from https://portotheme.com/html/wolmart/product-without-sidebar.html)
05:50:29	9680/9680	---M--	200	added ('OK')	image/jpeg	etag:%2297b4c6-25d0-5cd6cebee9766%22	https://portotheme.com/html/wolmart/assets/images/products/without/5-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/without/5-800x900.jpg	(from https://portotheme.com/html/wolmart/product-without-sidebar.html)
05:50:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:50:29%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-without-sidebar.html)
05:50:30	2128/2128	---M--	200	added ('OK')	text/css	etag:%2297b40b-850-5cd6cebedd7ff%22	https://portotheme.com/html/wolmart/assets/vendor/threesixty-degree/360-degree-riewer.min.css	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/threesixty-degree/360-degree-riewer.min.css	(from https://portotheme.com/html/wolmart/product-video.html)
05:50:31	24243/24243	---M--	200	added ('OK')	image/jpeg	etag:%2297b4a4-5eb3-5cd6cebee6c6f%22	https://portotheme.com/html/wolmart/assets/images/products/video/1-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/video/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-video.html)
05:50:31	32409/32409	---M--	200	added ('OK')	image/jpeg	etag:%2297b4a7-7e99-5cd6cebee7057%22	https://portotheme.com/html/wolmart/assets/images/products/video/3-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/video/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-video.html)
05:50:31	24696/24696	---M--	200	added ('OK')	image/jpeg	etag:%2297b4b3-6078-5cd6cebee83de%22	https://portotheme.com/html/wolmart/assets/images/products/video/2-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/video/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-video.html)
05:50:31	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/product.1fa.delayed	(from https://portotheme.com/html/wolmart/product-video.html)
05:50:32	34800/34800	---M--	200	added ('OK')	image/jpeg	etag:%2297b4a0-87f0-5cd6cebee6887%22	https://portotheme.com/html/wolmart/assets/images/products/video/4-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/video/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-video.html)
05:50:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20May%202022%2012:50:31%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-video.html)
05:50:33	7597/7597	---M--	200	added ('OK')	application/javascript	etag:%2297b409-1dad-5cd6cebedd7ff%22	https://portotheme.com/html/wolmart/assets/vendor/threesixty-degree/threesixty.min.js	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/vendor/threesixty-degree/threesixty.min.js	(from https://portotheme.com/html/wolmart/product-video.html)
05:50:33	33623/33623	---M--	200	added ('OK')	image/jpeg	etag:%2297b508-8357-5cd6cebeed1fe%22	https://portotheme.com/html/wolmart/assets/images/products/vertical_thumb/1-800x900.jpg	C:/My%20Web%20Sites/wolmart/portotheme.com/html/wolmart/assets/images/products/vertical_thumb/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-vertical.html)
